airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
LIH,AA,751,11.01,0.57,0.0,3.45,15957,7.56,5,NELLA_NORMA
LIH,AS,1113,12.9,5.61,0.99,3.45,15957,9.45,6,NELLA_NORMA
LIT,DL,2031,4.02,-3.27,0.64,11.91,12654,-7.89,1,NELLA_NORMA
LIT,YX,465,4.83,1.13,1.29,11.91,12654,-7.08,2,NELLA_NORMA
LIT,WN,2569,7.68,0.48,0.27,11.91,12654,-4.23,3,NELLA_NORMA
LIT,F9,112,7.74,6.11,1.79,11.91,12654,-4.17,4,NELLA_NORMA
LIT,OO,1929,12.02,9.31,1.5,11.91,12654,0.11,5,NELLA_NORMA
LIT,9E,285,12.28,8.2,1.4,11.91,12654,0.37,6,NELLA_NORMA
LIT,MQ,3625,14.42,12.78,1.08,11.91,12654,2.51,7,NELLA_NORMA
LIT,OH,760,22.18,16.86,1.97,11.91,12654,10.27,8,NELLA_NORMA
LIT,AA,759,26.21,25.19,1.84,11.91,12654,14.3,9,NELLA_NORMA
LIT,G4,119,35.58,31.75,0.84,11.91,12654,23.67,10,ANOMALO_PEGGIORE
LNK,YX,37,9.75,4.39,2.7,13.26,1863,-3.51,1,NELLA_NORMA
LNK,OO,1826,13.33,7.44,0.66,13.26,1863,0.07,2,NELLA_NORMA
LRD,OO,65,8.92,8.54,0.0,13.69,1795,-4.77,1,NELLA_NORMA
LRD,MQ,1596,13.09,11.51,1.63,13.69,1795,-0.6,2,NELLA_NORMA
LRD,G4,134,23.14,19.75,1.49,13.69,1795,9.45,3,NELLA_NORMA
LSE,MQ,332,10.26,7.27,1.81,10.26,332,0.0,1,NELLA_NORMA
LWS,OO,1097,11.28,7.25,0.55,11.28,1097,0.0,1,NELLA_NORMA
MAF,UA,49,-1.27,-0.13,2.04,9.77,9481,-11.04,1,NELLA_NORMA
MAF,WN,3675,8.41,3.36,1.01,9.77,9481,-1.36,2,NELLA_NORMA
MAF,OO,3199,9.9,5.96,1.13,9.77,9481,0.13,3,NELLA_NORMA
MAF,MQ,2558,11.81,9.58,2.03,9.77,9481,2.04,4,NELLA_NORMA
MBS,9E,96,-1.47,-4.93,0.0,13.97,2210,-15.44,1,ANOMALO_MIGLIORE
MBS,OO,2114,14.68,10.77,1.47,13.97,2210,0.71,2,NELLA_NORMA
MCI,AS,775,-0.05,-1.75,1.03,9.44,49865,-9.49,1,NELLA_NORMA
MCI,DL,7081,4.75,-1.85,0.75,9.44,49865,-4.69,2,NELLA_NORMA
MCI,UA,3707,4.81,1.78,1.4,9.44,49865,-4.63,3,NELLA_NORMA
MCI,YX,1722,4.88,1.9,1.8,9.44,49865,-4.56,4,NELLA_NORMA
MCI,MQ,1227,6.7,2.45,1.3,9.44,49865,-2.74,5,NELLA_NORMA
MCI,WN,24098,9.6,3.46,0.89,9.44,49865,0.16,6,NELLA_NORMA
MCI,OO,1121,10.91,7.88,1.78,9.44,49865,1.47,7,NELLA_NORMA
MCI,F9,387,11.92,11.61,1.03,9.44,49865,2.48,8,NELLA_NORMA
MCI,9E,1241,12.5,6.47,4.19,9.44,49865,3.06,9,NELLA_NORMA
MCI,G4,224,13.94,11.46,2.23,9.44,49865,4.5,10,NELLA_NORMA
MCI,NK,1815,15.01,6.68,2.31,9.44,49865,5.57,11,NELLA_NORMA
MCI,AA,5806,15.91,14.1,1.38,9.44,49865,6.47,12,NELLA_NORMA
MCI,OH,497,24.36,19.87,2.62,9.44,49865,14.92,13,NELLA_NORMA
MCI,B6,164,29.03,28.44,0.61,9.44,49865,19.59,14,ANOMALO_PEGGIORE
MCO,UA,13840,13.56,7.5,2.81,15.92,159553,-2.36,1,NELLA_NORMA
MCO,F9,17916,13.71,9.32,2.19,15.92,159553,-2.21,2,NELLA_NORMA
MCO,NK,22923,14.9,9.71,1.79,15.92,159553,-1.02,3,NELLA_NORMA
MCO,WN,44868,15.06,9.34,1.46,15.92,159553,-0.86,4,NELLA_NORMA
MCO,DL,21767,15.77,10.15,1.49,15.92,159553,-0.15,5,NELLA_NORMA
MCO,AS,2641,16.19,13.24,3.86,15.92,159553,0.27,6,NELLA_NORMA
MCO,AA,18033,18.86,14.91,1.91,15.92,159553,2.94,7,NELLA_NORMA
MCO,B6,17335,20.5,14.48,1.65,15.92,159553,4.58,8,NELLA_NORMA
MCO,G4,230,30.67,29.21,2.61,15.92,159553,14.75,9,NELLA_NORMA
MCW,OO,627,24.73,21.26,3.67,24.73,627,0.0,1,NELLA_NORMA
MDT,YX,283,-1.96,-12.39,1.06,13.35,5367,-15.31,1,ANOMALO_MIGLIORE
MDT,UA,402,7.13,4.28,1.0,13.35,5367,-6.22,2,NELLA_NORMA
MDT,DL,771,7.56,-2.88,0.78,13.35,5367,-5.79,3,NELLA_NORMA
MDT,9E,289,8.8,-2.31,1.04,13.35,5367,-4.55,4,NELLA_NORMA
MDT,OH,656,12.05,7.83,0.76,13.35,5367,-1.3,5,NELLA_NORMA
MDT,OO,922,13.79,7.77,1.08,13.35,5367,0.44,6,NELLA_NORMA
MDT,G4,907,17.67,11.48,1.87,13.35,5367,4.32,7,NELLA_NORMA
MDT,AA,1057,21.04,16.88,1.14,13.35,5367,7.69,8,NELLA_NORMA
MDT,F9,80,26.78,20.01,2.5,13.35,5367,13.43,9,NELLA_NORMA
MDW,DL,1544,9.34,1.2,0.78,12.9,79633,-3.56,1,NELLA_NORMA
MDW,WN,71835,12.48,5.71,1.12,12.9,79633,-0.42,2,NELLA_NORMA
MDW,OO,1982,14.05,9.98,0.71,12.9,79633,1.15,3,NELLA_NORMA
MDW,F9,3828,20.71,14.6,2.43,12.9,79633,7.81,4,NELLA_NORMA
MDW,G4,444,21.03,17.78,1.8,12.9,79633,8.13,5,NELLA_NORMA
MEI,OO,627,13.18,10.77,3.03,13.18,627,0.0,1,NELLA_NORMA
MEM,DL,4429,5.6,-1.82,1.13,10.49,22619,-4.89,1,NELLA_NORMA
MEM,YX,3020,5.98,-0.17,1.52,10.49,22619,-4.51,2,NELLA_NORMA
MEM,9E,1064,6.86,0.3,2.63,10.49,22619,-3.63,3,NELLA_NORMA
MEM,UA,1526,7.21,3.26,1.57,10.49,22619,-3.28,4,NELLA_NORMA
MEM,MQ,1587,7.86,2.86,1.01,10.49,22619,-2.63,5,NELLA_NORMA
MEM,WN,3557,12.33,5.92,0.65,10.49,22619,1.84,6,NELLA_NORMA
MEM,OH,756,12.71,7.7,0.93,10.49,22619,2.22,7,NELLA_NORMA
MEM,NK,940,13.24,2.64,1.6,10.49,22619,2.75,8,NELLA_NORMA
MEM,OO,762,14.64,10.14,2.1,10.49,22619,4.15,9,NELLA_NORMA
MEM,F9,171,15.35,14.0,0.58,10.49,22619,4.86,10,NELLA_NORMA
MEM,AA,4306,16.97,13.5,1.72,10.49,22619,6.48,11,NELLA_NORMA
MEM,G4,501,21.69,15.9,1.2,10.49,22619,11.2,12,NELLA_NORMA
MFE,UA,564,3.44,-1.96,3.55,15.25,4684,-11.81,1,NELLA_NORMA
MFE,MQ,779,9.45,8.68,1.67,15.25,4684,-5.8,2,NELLA_NORMA
MFE,G4,488,13.18,6.82,0.61,15.25,4684,-2.07,3,NELLA_NORMA
MFE,OO,1037,17.23,15.26,0.87,15.25,4684,1.98,4,NELLA_NORMA
MFE,AA,1816,20.79,19.04,2.26,15.25,4684,5.54,5,NELLA_NORMA
MFR,OO,2857,7.55,2.87,0.95,10.82,4369,-3.27,1,NELLA_NORMA
MFR,UA,1191,13.63,6.61,1.01,10.82,4369,2.81,2,NELLA_NORMA
MFR,G4,321,29.66,27.14,1.87,10.82,4369,18.84,3,ANOMALO_PEGGIORE
MGM,MQ,577,7.69,2.12,0.52,14.53,2627,-6.84,1,NELLA_NORMA
MGM,9E,922,10.26,4.89,0.65,14.53,2627,-4.27,2,NELLA_NORMA
MGM,OO,630,20.93,15.28,1.27,14.53,2627,6.4,3,NELLA_NORMA
MGM,OH,498,22.62,20.2,4.42,14.53,2627,8.09,4,NELLA_NORMA
MGW,OO,37,72.62,69.05,0.0,72.62,37,0.0,1,NELLA_NORMA
MHK,OO,2,3.0,-13.5,0.0,7.3,981,-4.3,1,NELLA_NORMA
MHK,MQ,979,7.31,-3.4,1.63,7.3,981,0.01,2,NELLA_NORMA
MHT,YX,66,0.68,-1.38,1.52,10.03,5650,-9.35,1,NELLA_NORMA
MHT,MQ,295,2.59,0.79,0.68,10.03,5650,-7.44,2,NELLA_NORMA
MHT,WN,2717,7.26,-1.09,0.48,10.03,5650,-2.77,3,NELLA_NORMA
MHT,OH,2324,12.88,7.36,1.76,10.03,5650,2.85,4,NELLA_NORMA
MHT,AA,121,24.55,18.3,0.0,10.03,5650,14.52,5,NELLA_NORMA
MHT,NK,127,26.32,14.31,3.94,10.03,5650,16.29,6,ANOMALO_PEGGIORE
MIA,MQ,14015,7.48,4.85,1.48,19.47,109939,-11.99,1,NELLA_NORMA
MIA,YX,619,11.46,4.18,1.94,19.47,109939,-8.01,2,NELLA_NORMA
MIA,NK,5631,12.61,7.47,1.81,19.47,109939,-6.86,3,NELLA_NORMA
MIA,AS,534,14.27,11.38,5.43,19.47,109939,-5.2,4,NELLA_NORMA
MIA,WN,5740,15.83,12.15,1.43,19.47,109939,-3.64,5,NELLA_NORMA
MIA,UA,6393,17.6,12.92,2.8,19.47,109939,-1.87,6,NELLA_NORMA
MIA,F9,3796,18.87,15.85,2.5,19.47,109939,-0.6,7,NELLA_NORMA
MIA,DL,11416,19.62,13.47,1.14,19.47,109939,0.15,8,NELLA_NORMA
MIA,AA,59879,23.4,17.21,1.67,19.47,109939,3.93,9,NELLA_NORMA
MIA,B6,1901,26.15,22.29,2.21,19.47,109939,6.68,10,NELLA_NORMA
MIA,9E,15,29.53,35.53,0.0,19.47,109939,10.06,11,NELLA_NORMA
MKE,MQ,57,0.75,-2.36,3.51,10.6,28690,-9.85,1,NELLA_NORMA
MKE,AS,472,1.64,-3.41,0.85,10.6,28690,-8.96,2,NELLA_NORMA
MKE,YX,1854,6.39,-0.02,2.64,10.6,28690,-4.21,3,NELLA_NORMA
MKE,DL,4341,6.92,0.38,0.92,10.6,28690,-3.68,4,NELLA_NORMA
MKE,NK,778,7.94,0.08,2.19,10.6,28690,-2.66,5,NELLA_NORMA
MKE,WN,9633,7.95,1.08,1.01,10.6,28690,-2.65,6,NELLA_NORMA
MKE,UA,668,11.14,4.55,1.2,10.6,28690,0.54,7,NELLA_NORMA
MKE,OO,5204,13.55,8.62,1.63,10.6,28690,2.95,8,NELLA_NORMA
MKE,B6,535,13.66,8.75,1.12,10.6,28690,3.06,9,NELLA_NORMA
MKE,F9,530,14.06,6.52,1.51,10.6,28690,3.46,10,NELLA_NORMA
MKE,OH,997,14.08,14.04,1.81,10.6,28690,3.48,11,NELLA_NORMA
MKE,9E,906,14.12,7.79,2.43,10.6,28690,3.52,12,NELLA_NORMA
MKE,AA,2715,21.89,17.64,1.69,10.6,28690,11.29,13,NELLA_NORMA
MLB,DL,1392,3.6,-2.35,1.01,5.44,2812,-1.84,1,NELLA_NORMA
MLB,G4,262,6.97,0.57,2.29,5.44,2812,1.53,2,NELLA_NORMA
MLB,OH,1158,7.33,5.56,1.99,5.44,2812,1.89,3,NELLA_NORMA
MLI,9E,728,8.38,2.47,2.06,13.14,4281,-4.76,1,NELLA_NORMA
MLI,OH,720,9.85,7.62,1.94,13.14,4281,-3.29,2,NELLA_NORMA
MLI,MQ,790,11.44,3.06,2.15,13.14,4281,-1.7,3,NELLA_NORMA
MLI,G4,466,16.02,9.62,1.07,13.14,4281,2.88,4,NELLA_NORMA
MLI,OO,1577,16.83,13.88,2.16,13.14,4281,3.69,5,NELLA_NORMA
MLU,9E,869,10.67,7.12,0.81,11.73,2024,-1.06,1,NELLA_NORMA
MLU,OO,211,12.02,12.08,0.95,11.73,2024,0.29,2,NELLA_NORMA
MLU,MQ,944,12.65,8.76,1.8,11.73,2024,0.92,3,NELLA_NORMA
MOB,DL,572,4.06,-2.1,1.4,9.11,2604,-5.05,1,NELLA_NORMA
MOB,9E,770,4.39,-0.21,0.91,9.11,2604,-4.72,2,NELLA_NORMA
MOB,MQ,1045,9.71,7.21,1.91,9.11,2604,0.6,3,NELLA_NORMA
MOB,OO,192,24.41,19.14,0.0,9.11,2604,15.3,4,ANOMALO_PEGGIORE
MOB,OH,25,135.13,130.09,8.0,9.11,2604,126.02,5,ANOMALO_PEGGIORE
MOT,G4,376,14.34,6.94,1.06,14.55,2376,-0.21,1,NELLA_NORMA
MOT,OO,2000,14.59,10.08,1.55,14.55,2376,0.04,2,NELLA_NORMA
MQT,9E,121,-1.82,-14.26,2.48,11.13,847,-12.95,1,NELLA_NORMA
MQT,OO,245,8.24,3.29,1.63,11.13,847,-2.89,2,NELLA_NORMA
MQT,MQ,481,15.77,11.52,0.42,11.13,847,4.64,3,NELLA_NORMA
MRY,MQ,477,4.87,2.0,0.42,10.64,4686,-5.77,1,NELLA_NORMA
MRY,OO,3456,7.83,5.81,0.87,10.64,4686,-2.81,2,NELLA_NORMA
MRY,AA,647,23.44,20.1,1.39,10.64,4686,12.8,3,NELLA_NORMA
MRY,G4,106,50.32,51.11,0.94,10.64,4686,39.68,4,ANOMALO_PEGGIORE
MSN,YX,1212,1.84,-3.19,0.99,11.04,11781,-9.2,1,NELLA_NORMA
MSN,DL,1924,5.41,-2.47,1.04,11.04,11781,-5.63,2,NELLA_NORMA
MSN,9E,754,6.23,-0.3,2.25,11.04,11781,-4.81,3,NELLA_NORMA
MSN,UA,1522,6.6,4.33,1.31,11.04,11781,-4.44,4,NELLA_NORMA
MSN,OH,1091,11.99,10.69,1.01,11.04,11781,0.95,5,NELLA_NORMA
MSN,MQ,671,12.05,12.29,1.94,11.04,11781,1.01,6,NELLA_NORMA
MSN,OO,2229,14.08,10.93,1.48,11.04,11781,3.04,7,NELLA_NORMA
MSN,F9,312,15.0,11.18,1.92,11.04,11781,3.96,8,NELLA_NORMA
MSN,AA,2066,22.01,17.89,1.21,11.04,11781,10.97,9,NELLA_NORMA
MSO,OO,1139,7.12,4.19,0.79,12.02,4170,-4.9,1,NELLA_NORMA
MSO,DL,731,8.28,3.87,1.09,12.02,4170,-3.74,2,NELLA_NORMA
MSO,MQ,348,11.4,9.39,0.86,12.02,4170,-0.62,3,NELLA_NORMA
MSO,UA,1041,12.65,5.57,1.83,12.02,4170,0.63,4,NELLA_NORMA
MSO,F9,117,13.42,15.24,2.56,12.02,4170,1.4,5,NELLA_NORMA
MSO,AS,249,15.09,5.7,0.0,12.02,4170,3.07,6,NELLA_NORMA
MSO,AA,232,17.08,11.29,0.43,12.02,4170,5.06,7,NELLA_NORMA
MSO,G4,313,30.64,29.4,1.92,12.02,4170,18.62,8,ANOMALO_PEGGIORE
MSP,9E,7555,6.91,3.14,0.81,10.02,126775,-3.11,1,NELLA_NORMA
MSP,AS,1050,7.57,1.81,1.43,10.02,126775,-2.45,2,NELLA_NORMA
MSP,YX,1208,7.83,3.64,1.74,10.02,126775,-2.19,3,NELLA_NORMA
MSP,UA,5410,8.51,3.89,1.37,10.02,126775,-1.51,4,NELLA_NORMA
MSP,DL,69402,8.83,2.01,0.83,10.02,126775,-1.19,5,NELLA_NORMA
MSP,WN,7297,9.2,1.65,0.7,10.02,126775,-0.82,6,NELLA_NORMA
MSP,MQ,898,10.35,8.88,0.78,10.02,126775,0.33,7,NELLA_NORMA
MSP,OO,25134,12.62,7.44,0.74,10.02,126775,2.6,8,NELLA_NORMA
MSP,NK,1181,13.93,10.95,1.1,10.02,126775,3.91,9,NELLA_NORMA
MSP,AA,4695,14.94,9.17,1.36,10.02,126775,4.92,10,NELLA_NORMA
MSP,G4,271,15.95,5.17,0.37,10.02,126775,5.93,11,NELLA_NORMA
MSP,F9,1676,19.34,16.0,1.97,10.02,126775,9.32,12,NELLA_NORMA
MSP,OH,674,20.86,19.85,2.37,10.02,126775,10.84,13,NELLA_NORMA
MSP,B6,324,35.07,30.57,1.54,10.02,126775,25.05,14,ANOMALO_PEGGIORE
MSY,9E,2,-7.0,-27.5,0.0,14.02,50169,-21.02,1,ANOMALO_MIGLIORE
MSY,MQ,1075,9.18,6.45,1.67,14.02,50169,-4.84,2,NELLA_NORMA
MSY,YX,605,9.6,4.48,0.66,14.02,50169,-4.42,3,NELLA_NORMA
MSY,UA,6525,10.05,4.59,2.15,14.02,50169,-3.97,4,NELLA_NORMA
MSY,AS,702,10.45,5.63,0.71,14.02,50169,-3.57,5,NELLA_NORMA
MSY,DL,7243,11.26,4.0,0.95,14.02,50169,-2.76,6,NELLA_NORMA
MSY,OO,322,11.9,6.99,3.42,14.02,50169,-2.12,7,NELLA_NORMA
MSY,WN,18753,13.39,8.51,0.99,14.02,50169,-0.63,8,NELLA_NORMA
MSY,NK,5229,13.81,7.43,2.1,14.02,50169,-0.21,9,NELLA_NORMA
MSY,OH,659,15.3,8.06,2.28,14.02,50169,1.28,10,NELLA_NORMA
MSY,F9,855,20.79,17.8,4.09,14.02,50169,6.77,11,NELLA_NORMA
MSY,AA,6757,21.22,18.61,1.6,14.02,50169,7.2,12,NELLA_NORMA
MSY,B6,1352,23.7,16.84,1.78,14.02,50169,9.68,13,NELLA_NORMA
MSY,G4,90,32.19,28.58,1.11,14.02,50169,18.17,14,ANOMALO_PEGGIORE
MTJ,DL,103,5.43,-0.68,0.0,12.49,2856,-7.06,1,NELLA_NORMA
MTJ,UA,847,8.6,-0.72,1.3,12.49,2856,-3.89,2,NELLA_NORMA
MTJ,WN,623,10.76,4.17,0.16,12.49,2856,-1.73,3,NELLA_NORMA
MTJ,OO,717,11.94,5.97,1.67,12.49,2856,-0.55,4,NELLA_NORMA
MTJ,MQ,62,16.08,16.45,3.23,12.49,2856,3.59,5,NELLA_NORMA
MTJ,AA,504,22.88,20.85,0.2,12.49,2856,10.39,6,NELLA_NORMA
MVY,YX,536,15.53,15.09,4.29,18.6,1074,-3.07,1,NELLA_NORMA
MVY,B6,517,21.63,20.77,5.61,18.6,1074,3.03,2,NELLA_NORMA
MVY,MQ,21,23.1,28.67,0.0,18.6,1074,4.5,3,NELLA_NORMA
MYR,OO,32,-0.91,-7.75,0.0,9.88,16010,-10.79,1,NELLA_NORMA
MYR,DL,2042,2.42,-3.98,1.03,9.88,16010,-7.46,2,NELLA_NORMA
MYR,9E,547,6.76,-1.77,2.38,9.88,16010,-3.12,3,NELLA_NORMA
MYR,WN,2356,8.05,1.71,0.64,9.88,16010,-1.83,4,NELLA_NORMA
MYR,YX,616,8.35,0.77,3.73,9.88,16010,-1.53,5,NELLA_NORMA
MYR,MQ,385,9.56,5.63,1.04,9.88,16010,-0.32,6,NELLA_NORMA
MYR,UA,282,9.86,0.4,1.42,9.88,16010,-0.02,7,NELLA_NORMA
MYR,NK,4787,9.94,4.85,2.55,9.88,16010,0.06,8,NELLA_NORMA
MYR,OH,2251,10.98,7.06,1.82,9.88,16010,1.1,9,NELLA_NORMA
MYR,AA,1169,14.23,11.1,1.97,9.88,16010,4.35,10,NELLA_NORMA
MYR,G4,1129,18.92,17.61,3.01,9.88,16010,9.04,11,NELLA_NORMA
MYR,F9,414,22.28,20.27,6.28,9.88,16010,12.4,12,NELLA_NORMA
OAJ,DL,304,3.37,-2.2,1.32,10.59,1797,-7.22,1,NELLA_NORMA
OAJ,9E,548,7.9,0.57,0.0,10.59,1797,-2.69,2,NELLA_NORMA
OAJ,OH,945,14.52,11.75,1.8,10.59,1797,3.93,3,NELLA_NORMA
OAK,HA,1010,-1.22,-2.9,1.98,8.54,41369,-9.76,1,NELLA_NORMA
OAK,OO,1350,2.11,-1.7,0.3,8.54,41369,-6.43,2,NELLA_NORMA
OAK,G4,156,2.67,2.9,1.28,8.54,41369,-5.87,3,NELLA_NORMA
OAK,AS,726,4.34,-2.57,2.34,8.54,41369,-4.2,4,NELLA_NORMA
OAK,DL,567,5.2,-3.85,1.41,8.54,41369,-3.34,5,NELLA_NORMA
OAK,NK,2863,9.1,4.94,1.92,8.54,41369,0.56,6,NELLA_NORMA
OAK,WN,34697,9.19,2.12,0.52,8.54,41369,0.65,7,NELLA_NORMA
OGG,WN,6684,0.09,-6.04,0.51,3.74,26541,-3.65,1,NELLA_NORMA
OGG,UA,1868,3.84,-8.26,1.02,3.74,26541,0.1,2,NELLA_NORMA
OGG,HA,13588,4.15,2.61,0.93,3.74,26541,0.41,3,NELLA_NORMA
OGG,AA,1258,5.76,-3.96,0.4,3.74,26541,2.02,4,NELLA_NORMA
OGG,DL,1021,8.38,-3.74,1.18,3.74,26541,4.64,5,NELLA_NORMA
OGG,AS,2122,9.26,2.23,3.58,3.74,26541,5.52,6,NELLA_NORMA
OKC,DL,1724,2.45,-5.63,0.87,8.83,22791,-6.38,1,NELLA_NORMA
OKC,AS,347,4.67,5.33,2.31,8.83,22791,-4.16,2,NELLA_NORMA
OKC,YX,956,6.23,1.8,1.57,8.83,22791,-2.6,3,NELLA_NORMA
OKC,F9,464,6.64,0.58,1.51,8.83,22791,-2.19,4,NELLA_NORMA
OKC,MQ,2128,7.73,4.22,1.88,8.83,22791,-1.1,5,NELLA_NORMA
OKC,WN,7282,7.86,2.42,0.6,8.83,22791,-0.97,6,NELLA_NORMA
OKC,OO,6689,8.53,4.89,0.64,8.83,22791,-0.3,7,NELLA_NORMA
OKC,G4,154,13.93,11.84,0.65,8.83,22791,5.1,8,NELLA_NORMA
OKC,UA,30,16.13,17.83,0.0,8.83,22791,7.3,9,NELLA_NORMA
OKC,AA,2706,16.75,14.97,1.85,8.83,22791,7.92,10,NELLA_NORMA
OKC,OH,307,25.43,22.18,1.95,8.83,22791,16.6,11,ANOMALO_PEGGIORE
OKC,9E,4,36.75,39.0,0.0,8.83,22791,27.92,12,ANOMALO_PEGGIORE
OMA,YX,1045,3.84,0.49,1.44,11.09,23764,-7.25,1,NELLA_NORMA
OMA,AS,470,5.56,2.83,1.49,11.09,23764,-5.53,2,NELLA_NORMA
OMA,MQ,547,6.29,3.21,1.28,11.09,23764,-4.8,3,NELLA_NORMA
OMA,DL,1902,7.58,-1.24,1.0,11.09,23764,-3.51,4,NELLA_NORMA
OMA,9E,497,9.7,5.01,3.02,11.09,23764,-1.39,5,NELLA_NORMA
OMA,UA,2890,10.19,7.98,1.59,11.09,23764,-0.9,6,NELLA_NORMA
OMA,OO,4307,10.73,6.82,0.84,11.09,23764,-0.36,7,NELLA_NORMA
OMA,WN,7854,10.86,3.97,1.03,11.09,23764,-0.23,8,NELLA_NORMA
OMA,G4,556,14.28,9.92,2.16,11.09,23764,3.19,9,NELLA_NORMA
OMA,AA,3169,16.79,12.28,1.29,11.09,23764,5.7,10,NELLA_NORMA
OMA,OH,91,20.84,20.02,1.1,11.09,23764,9.75,11,NELLA_NORMA
OMA,F9,436,23.54,23.1,1.83,11.09,23764,12.45,12,NELLA_NORMA
OME,AS,365,-0.93,3.36,3.56,-0.93,365,0.0,1,NELLA_NORMA
ONT,MQ,66,-4.27,-8.71,0.0,8.9,26175,-13.17,1,NELLA_NORMA
ONT,AS,1414,3.72,0.38,2.4,8.9,26175,-5.18,2,NELLA_NORMA
ONT,DL,1840,4.46,-5.87,0.92,8.9,26175,-4.44,3,NELLA_NORMA
ONT,OO,2709,5.43,2.67,0.41,8.9,26175,-3.47,4,NELLA_NORMA
ONT,UA,1437,6.5,-1.5,0.84,8.9,26175,-2.4,5,NELLA_NORMA
ONT,WN,11100,7.61,0.14,0.35,8.9,26175,-1.29,6,NELLA_NORMA
ONT,HA,368,7.9,6.31,0.54,8.9,26175,-1.0,7,NELLA_NORMA
ONT,F9,3505,14.67,12.3,2.03,8.9,26175,5.77,8,NELLA_NORMA
ONT,B6,300,15.11,5.06,2.0,8.9,26175,6.21,9,NELLA_NORMA
ONT,AA,3436,15.37,9.29,1.16,8.9,26175,6.47,10,NELLA_NORMA
ORD,YX,17102,4.57,-1.7,0.94,15.11,280037,-10.54,1,NELLA_NORMA
ORD,WN,6793,10.27,2.93,1.59,15.11,280037,-4.84,2,NELLA_NORMA
ORD,MQ,33887,10.92,7.44,1.17,15.11,280037,-4.19,3,NELLA_NORMA
ORD,9E,79,11.64,10.86,1.27,15.11,280037,-3.47,4,NELLA_NORMA
ORD,AS,3160,13.28,8.31,1.46,15.11,280037,-1.83,5,NELLA_NORMA
ORD,UA,89830,13.5,7.12,1.32,15.11,280037,-1.61,6,NELLA_NORMA
ORD,DL,10994,15.16,8.03,1.12,15.11,280037,0.05,7,NELLA_NORMA
ORD,OO,53807,16.95,12.38,1.74,15.11,280037,1.84,8,NELLA_NORMA
ORD,AA,51981,21.06,16.47,1.1,15.11,280037,5.95,9,NELLA_NORMA
ORD,NK,8500,21.48,13.4,1.79,15.11,280037,6.37,10,NELLA_NORMA
ORD,B6,1244,22.77,17.8,1.77,15.11,280037,7.66,11,NELLA_NORMA
ORD,F9,2660,28.19,28.95,3.01,15.11,280037,13.08,12,NELLA_NORMA
ORF,YX,2802,5.07,1.64,2.43,12.34,21117,-7.27,1,NELLA_NORMA
ORF,UA,2330,8.4,3.2,2.1,12.34,21117,-3.94,2,NELLA_NORMA
ORF,MQ,420,8.85,4.32,0.71,12.34,21117,-3.49,3,NELLA_NORMA
ORF,OH,3108,9.63,6.16,1.09,12.34,21117,-2.71,4,NELLA_NORMA
ORF,WN,3155,11.04,4.25,0.35,12.34,21117,-1.3,5,NELLA_NORMA
ORF,9E,2197,12.16,6.56,2.73,12.34,21117,-0.18,6,NELLA_NORMA
ORF,DL,2443,13.12,6.36,1.02,12.34,21117,0.78,7,NELLA_NORMA
ORF,AA,2878,19.71,13.62,2.02,12.34,21117,7.37,8,NELLA_NORMA
ORF,NK,952,22.39,13.75,3.05,12.34,21117,10.05,9,NELLA_NORMA
ORF,G4,227,24.56,23.42,3.52,12.34,21117,12.22,10,NELLA_NORMA
ORF,OO,348,24.75,20.76,0.57,12.34,21117,12.41,11,NELLA_NORMA
ORF,F9,257,29.59,30.85,4.67,12.34,21117,17.25,12,ANOMALO_PEGGIORE
ORH,YX,360,-0.46,-6.27,5.0,16.1,1404,-16.56,1,ANOMALO_MIGLIORE
ORH,9E,299,16.1,10.19,5.02,16.1,1404,0.0,2,NELLA_NORMA
ORH,B6,745,23.84,13.86,1.88,16.1,1404,7.74,3,NELLA_NORMA
OTH,OO,345,35.35,29.62,1.16,35.35,345,0.0,1,NELLA_NORMA
OTZ,AS,366,-2.31,-1.22,6.01,-2.31,366,0.0,1,NELLA_NORMA
PAE,AS,1071,2.3,-1.23,2.99,2.3,1071,0.0,1,NELLA_NORMA
PBG,G4,501,27.68,21.82,3.99,27.68,501,0.0,1,NELLA_NORMA
PBI,YX,16,-4.81,-6.88,0.0,16.69,29473,-21.5,1,ANOMALO_MIGLIORE
PBI,NK,461,7.67,1.49,1.74,16.69,29473,-9.02,2,NELLA_NORMA
PBI,WN,2584,10.49,5.32,0.77,16.69,29473,-6.2,3,NELLA_NORMA
PBI,DL,7098,13.92,8.13,1.35,16.69,29473,-2.77,4,NELLA_NORMA
PBI,G4,377,16.04,14.2,1.59,16.69,29473,-0.65,5,NELLA_NORMA
PBI,B6,8566,16.54,10.97,1.56,16.69,29473,-0.15,6,NELLA_NORMA
PBI,UA,3534,17.03,10.15,3.28,16.69,29473,0.34,7,NELLA_NORMA
PBI,AA,6005,21.88,19.12,1.8,16.69,29473,5.19,8,NELLA_NORMA
PBI,F9,832,28.49,24.17,3.25,16.69,29473,11.8,9,NELLA_NORMA
PDX,MQ,47,-4.36,-10.81,0.0,8.01,59580,-12.37,1,NELLA_NORMA
PDX,AS,16983,4.89,3.6,2.08,8.01,59580,-3.12,2,NELLA_NORMA
